code,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
2734,65.15,7845.56,16470.89,144288.23,50890.65,70030.81,37191.55,2.26,0.53,6.37,5.75,20150127
2039,20.46,30537.31,30539.86,1754516.25,83783.11,1651592.5,114256.67,3.74,0.633,7.17,2.41,20050303
2116,54.21,41224.25,41472.12,354499.5,315224.19,26605.8,9869.94,0.24,0.194,2.66,5.28,20070215
2455,68.33,29870.09,47412,189330.2,79996.09,85216.74,4024.8,0.08,0.13,1.74,6.81,20100803
1896,11.37,66192.15,85527.59,1341583.38,216851.7,1018613.63,307513.5,3.6,0.642,5.18,1.88,19980122
2191,24.21,130277.84,131549.59,626245.06,223013.66,169556.97,24769.03,0.19,0.335,3.31,3.27,20071205
2082,68.27,20542.6,23800,160842.86,112271.76,41257.85,24181.27,1.02,0.238,5.76,3.77,20061120
2054,28.65,31481.14,41923.07,297474.72,134030.63,63887.98,14820.12,0.35,0.312,4.28,2.79,20060725
300288,124.36,16966.33,33794.14,135304.56,39715.46,11563.28,37886.57,1.12,0.184,3.27,9.33,20120216
600668,25.02,34408.37,34408.37,365237.91,80968.59,129704.85,40290.87,1.17,0.491,6.64,2.47,19930728
600578,13.61,461732.09,461732.09,4046687.25,489714.69,2129449,358309.34,0.78,0.241,3.5,1.25,20020510
300139,215.09,21216.1,27400,142671.52,62098.81,17562.92,58043.31,2.12,0.053,4.72,3.25,20101112
601368,35.64,29420.26,73581.09,780430.25,196626.52,318056.09,90107.85,1.22,0.277,3.69,3.58,20150612
600522,18.85,220766.23,261077.09,1998707,1340300.38,377003.91,377187.84,1.44,0.439,4.43,2.49,20021024
300154,50.31,31382.49,44700,171114.56,157707.45,8479.83,69365.88,1.55,0.164,3.43,3.21,20101229
2400,31.44,109706.1,134102.84,977088.63,643625.13,2925.74,206646.27,1.54,0.36,3.74,3.56,20100506
2334,84.76,52937.01,74918.14,230560.63,173495.56,19160.9,26304.16,0.35,0.079,2.26,3.94,20100113
2689,158.74,94208.21,96222.35,260818.17,162496.55,53442.3,13065.19,0.14,0.037,1.46,5.34,20120717
540,11.48,392473.03,468898.47,6688881.5,4961436,329253.81,370828.03,0.79,0.438,3.02,2.22,19940202
600168,23.58,70956.96,70956.96,848527.38,188514.38,533536.63,151263.94,2.13,0.355,6.38,1.75,19980427
2426,37.81,186491.75,290612.34,1347888.38,683350.38,207796.13,129689.47,0.45,0.2,1.9,5.32,20100608
2303,62.41,102097.53,143040,336036.91,183950.52,76519.07,1615.79,0.01,0.148,1.79,6.9,20091103
905,36.19,53100,53100,531618.69,211214.92,77140.59,26092.35,0.49,0.232,5.42,2.07,19990429
869,23.74,45346.07,68546.39,1102056.25,380851.44,304991.75,56595.53,0.83,1.203,11.74,3.24,20001026
600846,53.87,62476.14,62476.14,909788.81,772324,19900.4,21943.32,0.35,0.141,2.9,3.49,19940311
603167,18.05,48140,48140,383190.41,45983.8,314359.53,106257.17,2.21,0.468,6.21,1.81,20120906
300260,427.1,4988.66,10005,97401.75,60852.75,30677.5,39308.31,3.93,0.063,6.48,5.57,20110906
2524,0,50098.89,50333.28,173197.41,43981.05,77134.3,25351.9,0.5,-0.077,1.38,7.41,20101217
2199,0,14600.78,24344.24,133098.06,44962.35,74143.18,51555.8,2.12,-0.365,1.45,12.51,20071221
2709,43.06,14442.54,32535.96,212954.22,110058.55,45991.4,49556.17,1.52,0.99,4.58,12.2,20140123
300478,145.1,2417,6667,58405.38,40586.92,7120.49,24014.25,3.6,0.348,7.54,8.93,20150610
600803,48.34,98578.5,98578.5,1752564.25,450155.16,506384.84,0,0,0.196,4.47,2.82,19940103
600108,154.22,194691.52,194691.52,757999.56,255338.55,128437.1,53895.9,0.28,0.028,2.4,2.39,19970818
2189,265.88,19870.31,19924,87226.36,56103.86,28199.23,18514.51,0.93,0.068,2.67,9.02,20071203
300229,161.5,42814.87,47163.75,191131.8,84980.55,17530.31,60213.42,1.28,0.091,3.38,5.8,20110615
2232,9084.69,40160.33,40854.83,158602.02,107122.92,34809.59,26188.17,0.64,0.001,2.46,5.62,20080509
600283,0,33591.6,35299.57,543838.13,198231.56,189919.63,116877,3.31,-0.514,4.24,2.99,20001018
600850,41.63,41826.83,41826.83,493969.44,466401.69,3187.37,-7179.43,-0.17,0.5,4.2,6.61,19940324
601515,23.62,111200,111200,522875.31,266037.91,132286.72,15020.42,0.14,0.405,3.1,4.12,20120216
970,59.98,106520,106520,548245.69,410708.78,88010.1,42736.53,0.4,0.217,3.79,4.59,20000420
600260,66.8,53252.71,66674.77,1195324,935208.88,76012.52,117223.97,1.76,0.169,4.37,3.45,20000706
2305,708.24,119111.35,173152.23,1967123.25,1921201.75,3015.95,130747.51,0.76,0.006,2.6,2.23,20091106
600858,100.51,51754.8,52006.66,1185967.25,332785.16,452333.66,96548.25,1.86,0.069,5.75,1.61,19940506
2130,77.4,43066.73,62372.85,452741.31,146953.81,85345.36,2826.04,0.05,0.16,3,5.04,20070420
600982,62.91,67613,74693,346129.88,188529.63,83119.75,104906.63,1.4,0.069,3.26,1.78,20040706
600379,105.93,23585.83,23585.83,90618.49,66925.25,21353.52,757.78,0.03,0.173,2.02,12.09,20020116
300455,133.9,7450,28000,74665.88,62694.36,9047.07,7968.55,0.28,0.13,2.2,10.6,20150515
300261,218.22,47158.94,53697.44,188684.59,72050.78,79112.02,26101.53,0.49,0.04,1.89,6.15,20110906
2557,24.46,50700,50700,368040.97,211323.41,105534.11,158025.95,3.12,0.537,5.66,3.09,20110302
600919,11.01,115445,1154445,156296816,0,554998.69,1607207.75,1.39,0.78,6.98,1.51,20160802
600345,70,19800,19800,174788.56,72788.5,4707.16,39414.35,1.99,0.263,6.47,3.8,20001222
900,11.51,101042.21,101188.54,2162181.25,720825.94,256685.45,97269.88,0.96,0.534,7.36,1.11,19990128
603002,170.15,60000,61396.17,129746.32,106484.97,6892.37,8914.49,0.15,0.031,1.65,4.26,20120518
600033,13.47,274440,274440,1823618.25,122970.57,1545261.63,166057.8,0.61,0.196,3.03,1.16,20010209
300399,144.89,4435.62,15200,49259.9,42056.1,3645.96,6345.83,0.42,0.188,2.95,12.33,20141009
800,0,141175.41,162750,1875081.63,948823.88,513825.31,248890.22,1.53,-0.44,4.87,2.41,19970618
600586,121.59,142270.73,145889.23,932081.31,261984.7,408092.03,194150.86,1.33,0.029,2.75,1.72,20020815
2190,102.6,34518.83,34518.83,740389.5,393819.69,135697.56,97584.71,2.83,0.26,5.08,6.99,20071203
300350,91.52,11367.58,29646.68,208042.31,65682.5,19380.59,120672.95,4.07,0.234,6.02,4.74,20120821
600748,36.54,140838.2,184456.3,3294573.75,3000848.25,6417.08,355940.84,1.93,0.171,4.8,1.74,19960925
600856,33.82,77103.03,113433.11,1210871.25,305296.75,80255.86,12791.5,0.11,0.18,1.95,6.73,19940425
300298,45.91,25065.89,33835.53,140434.17,57935.55,23642.82,41734.55,1.23,0.38,3.72,5.78,20120319
300375,37.56,7879.37,18583.41,149041.75,87048.93,37267.85,35527.4,1.91,0.526,6.44,4.09,20140127
600371,100.28,22506,22506,80400.43,51407.21,14126.13,3090.59,0.14,0.135,1.79,10.02,20020916
600401,187.81,472493.5,472493.5,1732975.25,769909.44,613714.25,125456.07,0.27,0.01,1.06,2.26,20030924
600387,0,38571,38610,846956.5,171647.31,514297.81,16950.92,0.44,-0.001,3.01,4.39,20040218
300547,98.87,1495,5977.91,86045.56,71070.55,11833.28,32012.39,5.36,1.21,10.72,11.2,20160930
652,93.25,146567.31,147557.39,3096015,2319870.75,44174.92,65080.63,0.44,0.048,2.24,2.68,19961128
300329,130.12,24075.9,25128.99,91116.05,64575.11,18890.88,34978.73,1.39,0.105,3.16,5.74,20120619
600642,11.33,455203.84,455203.84,5182987,1060393.63,2028723.25,322498.03,0.71,0.4,5.44,1.11,19930416
603887,110.52,2460,9810,103682.96,93664.15,6564.61,34492.75,3.52,0.67,6.9,10.71,20161010
300392,0,16072.53,38400,167967.84,97417.11,14989.17,8180.33,0.21,-0.021,2.26,9.1,20140910
2416,93.42,97135.53,103273.47,1402252.38,1252748.88,2078.71,182817.77,1.77,0.136,5.11,3.32,20100528
600476,0,16107,16107,39418.01,32036.4,5638.73,13140.44,0.82,-0.029,1.16,26.24,20031210
2263,0,182221.27,187836.02,413828.69,109373.7,130207.52,83964.85,0.45,-0.014,1.54,2.37,20080728
300010,220.95,43840.98,87070.75,639910.88,266529.47,12408,388844.66,4.47,0.07,6,3.25,20091030
600673,192.35,245741.63,246887.39,1098583.5,390043.84,376053.41,15375.75,0.06,0.029,1.46,5.03,19930917
410,0,73982.52,76547.09,2545035,2129147.75,205582.31,124626.11,1.63,-1.043,1.65,8.92,19960718
600269,9.38,233540.7,233540.7,3192769.75,419357.31,2348959.75,183825.77,0.79,0.394,5.92,0.83,20000518
601857,589.19,16192208,18302098,240598816,41510200,65537100,12851600,0.7,0.009,6.46,1.15,20071105
2067,35.33,96030.1,109395.1,555734,201870.13,301558.84,155165.86,1.42,0.157,2.83,2.61,20060915
598,18.2,298621.88,298621.88,1636798.25,291703.28,535821,177996.69,0.6,0.254,2.96,2.08,19960529
600385,1485.5,14277.37,14810.7,17471.03,15876.01,64.57,29904.44,2.02,0.012,0.49,47.67,20010723
806,4355.72,69844.82,109991.17,283254.13,171500.17,37434.06,105668.88,0.96,0.003,1.84,10.1,19980416
786,15.1,137765.56,141398.16,1423065.13,473458.41,655368.44,176575.17,1.25,0.553,5.9,1.89,19970606
300396,58.95,4651.06,15335,185244.27,73884.31,23000.52,40995.37,2.67,0.585,6.89,6.68,20140910
601777,50.32,123663.34,125635.34,2802292.25,1499908,540855.94,477487.34,3.8,0.148,5.41,1.84,20101125
2663,74.42,109255.93,171148.52,713966.56,591642.13,37317.37,141343.63,0.83,0.063,2.54,2.46,20120316
600966,35,133684.42,133684.42,1241768.25,616070.19,552976.06,131503.27,0.98,0.08,3.01,1.24,20040608
2430,0,81000.81,83177.6,1000465.88,474763.41,403317.72,88341.99,1.06,-0.167,4.23,2.07,20100610
2104,58.85,70899.18,71350.39,200548.48,139729.56,34543.2,9337.46,0.13,0.175,2.26,6.1,20070110
300314,108.6,18912.85,28800,78919.61,45475.62,7794.72,17553.43,0.61,0.164,2.55,9.34,20120508
2247,43.51,45369.41,85161.1,501498.81,148683.88,30242.1,301771.97,3.54,0.4,5.22,3.36,20080612
18,42.22,75340.59,169824.5,647498,596220.06,10265.16,-130170.63,-0.77,0.179,0.95,10.59,19920616
300380,696.92,4832.25,13744,57849.82,46283.7,3137.92,14691.44,1.07,0.049,3.04,14.9,20140128
695,0,22172.13,22214.75,102854.9,30309.76,66258.56,7612.75,0.34,-0.031,1.43,12.33,19970218
2311,19.86,152776.84,154150.56,998934.81,520618.34,285007.63,148033.52,0.96,0.571,3.65,4.14,20091127
2031,233.03,187185.69,219939.56,474284.06,308492.81,98047.78,3979.56,0.02,0.012,1.34,2.83,20040816
2646,35.05,45000,45000,294430.84,150370.2,53647.6,85475.59,1.9,0.432,5.47,3.69,20111222
601126,41.01,81317.2,81317.2,593864.19,456528.91,59589.7,140850.72,1.73,0.185,4.55,2.22,20101231
600674,10.45,440214.06,440214.06,2593946.25,95768.71,357438.47,405193.03,0.92,0.636,4.5,1.97,19930924
600339,0,57815.46,57815.46,258049.22,41721.92,188902.97,45029.26,0.78,-0.736,-0.64,-9.94,20001225
600823,10.84,246707.02,267940.59,6378624,3902532.75,55437.41,299617.72,1.12,0.527,7.4,1.03,19940204
600721,46.9,24852.42,34898.3,259474.8,50907.43,11656.32,178653.8,5.12,0.39,4.77,3.99,19960626
601016,118.34,81778,207778,1758884.38,301304.22,1098373.25,325026.19,1.56,0.064,3.03,3.36,20140929
600067,34.33,148779.45,148779.45,2082571.75,1507529.13,138527.02,168873.38,1.14,0.167,4.82,1.59,19970508
2274,294.74,49033.26,63490.98,634374.5,177902.52,335952.06,154951.23,2.44,0.026,4.42,2.31,20080925
600452,36.62,16000,16000,271381.75,71644.03,134478.88,32656.36,2.04,0.809,5.08,7.77,20040303
2532,39.14,22966.75,32116.92,194527.75,70732.56,50085.98,37362.25,1.16,0.293,3.96,3.86,20101231
2601,180.11,59593.12,203216.45,2488346.25,1142904,562257.13,954661.88,4.7,0.18,6.1,2.31,20110715
600697,19.89,15515.59,15908.8,1739718.75,612052.38,847806.13,29804,1.87,1.309,16.44,2.11,19931206
600512,102.91,97080.54,159890.28,743703.88,573495.69,12076.65,0,0,0.05,2.88,1.79,20021226
600483,19.35,28848.36,155182.56,1771408.75,527943.19,999894.63,320489.69,2.07,0.46,6.23,1.87,20040531
2445,83.2,63481.78,81095.15,633766.88,283951.94,60892.11,225787.22,2.78,0.18,4.42,4.11,20100713
300151,168.81,28441.27,50250,98591.53,58159.18,29719.5,11105.99,0.22,0.058,1.62,8.05,20101222
2181,0,114086.52,116105.82,424099.25,209386.56,67182.5,127805.17,1.1,-0.207,3.14,2.49,20071116
600488,93.35,96085.49,96085.49,301498.44,151297.19,128452.22,60855.96,0.63,0.052,2.56,2.55,20010618
600726,30.26,153467.52,196667.52,2466771.75,363515.09,1533834.88,150095.36,0.76,0.129,1.76,2.97,19960701
2463,101.48,167347.02,167415.95,541119.56,207227.17,278400.03,16590.57,0.1,0.039,1.97,2.66,20100818
601968,524.25,28333.33,83333.32,577246.06,252941.02,290954.34,75259.71,0.9,0.015,2.41,4.35,20150611
600177,8.37,222661.17,255817.67,6449871.5,2741905.75,437789.19,488559.69,1.91,1.37,8.86,1.63,19981119
300262,37.7,23028.75,44695.75,385983.66,221531.84,9009.96,112725.67,2.52,0.366,4.5,4.08,20110916
600742,14.67,42304.67,42304.67,786837.5,432721.09,157299.73,44393.37,1.05,0.807,9.93,1.59,19960826
2648,71.48,80000,80000,722175.75,241239,349874.31,141614.88,1.77,0.124,3.95,3,20111228
600602,46.38,87957.25,132683.52,468798.59,262221.78,28583.03,143510.42,1.08,0.171,2.64,4,19901219
632,2269.79,46548.53,46551.96,680657.13,413141,39430.3,0,0,0.003,2.64,3.49,19961121
601579,73.16,24800,49736,367960.31,196838.94,83703.3,173164.98,3.48,0.19,5.7,2.55,20140825
600048,11.57,1075891.13,1185781.25,43812876,41082888,306939.59,1481764,1.25,0.64,7.09,1.3,20060731
753,216.62,81935.53,88414.65,464577.41,355531.78,27427.15,17653.11,0.2,0.018,1.51,3.51,19970626
948,0,24646.84,24660.6,242021.47,163456.41,27707.64,80117.4,3.25,-0.199,5.55,3.58,19991014
300172,54.36,34151,50700,168204.41,122652.86,7946.93,12160.7,0.24,0.146,2.12,5,20110201
2413,169.17,70826.24,109317.9,366808.06,184266.06,5490.56,189499.8,1.73,0.059,3.13,4.24,20100528
300236,132.29,19376.58,19376.58,143402.27,76318.06,18242.75,79254.88,4.09,0.218,6.35,6.06,20110629
978,66.16,36003.44,36010,274187.66,36429.53,100790.31,97098.46,2.7,0.137,4.19,2.87,20000518
2496,43.19,89798.63,150747.53,663508.81,337884.56,200069.27,95990.68,0.64,0.093,2.26,2.37,20101109
603003,11318.07,20200,44111.46,594221.31,546370,13997.3,354252.78,8.03,0.001,9.23,2.32,20120817
2662,34.33,57643,75000,839084.38,311669.81,153079.06,209147.31,2.79,0.352,5.87,2.74,20120309
2471,72.27,125785.1,126800,858151.38,647470,118467.32,2466.03,0.02,0.07,1.41,4.75,20100910
300128,4152.74,31263.77,47943.71,361316.88,181027.92,54136.43,130508.92,2.72,0.003,4.63,3.48,20101013
600083,819.3,22692.27,23000,13035.35,10456.53,279.95,9643.53,0.42,0.021,0.25,91.46,19970606
2246,60.89,41368.64,41368.64,169925.66,95657.13,53821.51,30404.69,0.73,0.166,2.93,4.6,20080605
2342,236.91,86561.34,96000,404451.25,207690.41,139875.25,67769.74,0.71,0.021,2.52,2.68,20100126
821,130.17,34521.94,47773.26,298803,150483.7,54473.15,86288.75,1.81,0.094,3.55,4.57,19980626
600327,23.27,52171.17,56716.64,537305.31,244300.8,92686.9,42500.68,0.75,0.33,5.04,1.89,20020625
2600,57.64,51274.69,117721.18,1199659,746711.69,151928.77,372777.34,3.17,0.16,4.4,2.47,20110715
600861,49.11,31680.49,31680.49,469947.31,240566.2,187372.36,85674.63,2.7,0.25,7.4,2.21,19940520
882,54.7,188468.69,222608.64,1085259.13,407255.81,4257.31,346308,1.56,0.056,2.85,1.44,19980616
300194,49.35,15878.41,39657.07,453664.75,128351.07,98387.42,302405.31,7.63,0.51,11.21,2.31,20110322
300469,3675.26,2835.33,6830,82669.59,70821.96,1580.3,21445.93,3.14,0.019,6.12,15.38,20150611
601558,0,566220,603060,1140808.88,899094.69,122501.65,533288.5,0.88,-0.11,0.6,4.56,20110113
2452,54.75,34270.41,52542.39,278333.59,212466.42,21367.1,22441.5,0.43,0.131,2.4,3.99,20100720
619,36.58,36000,36000,394282.97,219144.38,149002.22,44097.85,1.22,0.253,6.9,1.79,19961023
600137,383.98,9721.75,9721.75,56075.3,41805.26,8804.42,34179.76,3.52,0.086,4.62,9.51,19980416
600396,29.31,81280,147270.69,2022941.38,191174.7,1659371,137385.34,0.93,0.14,2.59,2.12,20010328
600611,28.07,156331.64,236412.28,1632356.13,659575.5,190637.06,14275.32,0.06,0.184,3.87,1.78,19920807
2671,157.11,31240.99,48072.3,353167.03,203526.67,63065.95,121059.65,2.52,0.059,4.29,2.89,20120426
2243,238.54,36494.89,36494.89,178337.19,66885.68,87315.53,75973.88,2.08,0.048,4.01,3.79,20080528
501,12.23,50719.92,59183.44,1765643.25,393549.53,718789.44,146943.52,2.48,1.29,9.7,2.01,19921120
300168,197.29,100896.59,103108.27,591859.88,300357.19,44524.12,26400.8,0.26,0.09,2.02,11.05,20110125
738,144.82,114564.22,114564.22,688364.94,426304.16,182454.73,266719.88,2.33,0.139,4.26,6.28,19970626
601177,521.38,40006,40006,388549.78,182622.72,107559.92,86056.52,2.15,0.016,4.07,2.78,20101011
300357,46.88,7164.27,16160,66310.25,52191.55,8114.9,18170.96,1.12,0.635,3.89,10.2,20140121
600847,0,15328.74,15328.74,82814.88,45662.34,26861.15,64787.13,4.23,-0.009,4.62,6.76,19940324
300175,160.45,46161.03,47080,125881.65,53270.23,21201.8,7043.56,0.15,0.066,1.88,7.57,20110215
616,0,143021.13,143023.44,891754.13,595265.13,8673.63,20155.42,0.14,-0.017,3.05,1.87,19961108
690,25.11,171823.88,217588.78,1312576.75,347296.13,378896.28,294483,1.35,0.28,3.74,2.29,19970128
300414,112.87,6496,16853,81122.25,73457.96,4345.75,21052.15,1.25,0.276,4.18,9.94,20150513
2320,47.52,42587.71,42588,257069.05,85976.85,131223.56,101585.17,2.39,0.317,5.59,3.59,20091216
300009,71.02,32275.32,54760.12,187056.17,50076.35,37577.6,52494.57,0.96,0.27,2.37,10.33,20091030
300432,48.37,14471.51,36000,152427.95,110737.82,31325.01,11843.07,0.33,0.447,2.75,10.47,20150319
300131,55.28,62781.46,106952.64,361697.59,260717,345.45,52091.6,0.49,0.137,1.7,5.94,20101019
601179,29.39,512588.25,512588.25,3419528.75,2603983.5,478807.94,1152898.63,2.25,0.147,3.61,1.6,20100128
2631,74.34,28624.77,64984.8,172380.86,69247.81,36566.85,11771.12,0.18,0.218,2.16,10.02,20111111
603899,32.78,22400,92000,311686.75,211084.55,73912.13,27234.76,0.3,0.43,2.54,7.41,20150127
600744,0,82763.43,178112.42,1880637,350698.41,1177243.38,488819.25,2.74,-0.003,2.22,2.62,19960905
2491,39.64,111626.85,119184.27,636573.56,379587.5,106390.15,28214.21,0.24,0.329,2.37,7.36,20101021
2041,48.32,87386.14,88000,423828.59,349962.59,53532.65,2931.68,0.03,0.27,2.82,6.17,20050418
600133,123.38,53794.89,63425.78,1771126.75,1416180.75,88553.88,56887.36,0.9,0.053,2.73,3.19,19980212
557,0,58524.51,145837.45,523423.44,91287.67,353273.63,197501.72,1.35,-0.043,2.65,2.19,19940617
2749,44.13,1875,7500,94887.99,64881.26,1640.31,33063.55,4.41,1.685,11.77,8.42,20150320
600992,204,24509,24509,215955.22,153524.05,27865.1,84036.9,3.43,0.054,5.51,2.65,20040514
603308,138.76,23982.11,43375.42,551662.69,289812.19,189628.19,156856.63,3.62,0.13,6.36,3.45,20140122
2666,44.19,44406.46,75432.92,333895.88,239082.7,48491.1,98210.15,1.3,0.149,3.6,2.45,20120327
300497,49.64,2700,11203.71,120914.92,70798.85,30712.53,39603.69,3.53,1.2,7.23,10.76,20151222
600565,103.62,147220.25,241886,3259992,3172306,12503.95,229781.63,0.95,0.053,2.62,2.81,20020723
600739,26.42,136470.98,152970.98,3179937.75,464183.91,345638.91,625550.31,4.09,0.544,11.91,1.61,19960819
300023,139.05,13115.87,31610.67,615837.38,221749.66,12364.32,58975.38,1.87,0.111,3.21,6.42,20091030
2641,26.58,68102.7,86400,425872.5,201224.95,158982.3,72412.4,0.84,0.25,2.94,3.01,20111208
600391,239.74,33012.94,33012.94,539191.5,332045.91,152733.98,101153.42,3.06,0.12,5.24,7.34,20011212
600651,80.01,76862.18,99193.7,1251447.75,589806.88,133623.77,146344.06,1.48,0.111,3.28,3.61,19901219
300457,63.01,5308.74,11700,172952.52,115712.11,31168.18,18817.89,1.61,0.794,5.11,13.05,20150514
2553,57.8,22072.78,34800,72849.55,37971.98,15437.15,5651.9,0.16,0.174,1.96,6.84,20110225
2541,45.29,16572.81,34914.58,807227.44,645879.94,121008.77,230365.05,6.6,0.43,10.92,1.91,20110118
600526,105.16,40688.94,54740.46,767241.38,591688.19,56098.05,170119.16,3.11,0.096,4.64,2.89,20020722
12,26,130407.18,207533.56,1692808.75,211997.3,1129666.75,126059.17,0.61,0.344,3.84,3.11,19920228
2713,360.61,6242.02,25385.8,260190.67,155177.92,24186,45189.73,1.78,0.059,3.43,8.27,20140219
600259,0,25830.58,30180.23,405015.69,305953.13,34415.93,76105.35,2.52,-0.392,1.57,38.11,20000525
600499,26.52,137747.34,141146.44,823903.69,470689.25,192361.41,28093.91,0.2,0.42,2.91,3.1,20021010
969,147.62,86142.47,102600.81,984715.69,427385.44,300267,268949.91,2.62,0.069,4.51,2.99,20000529
300029,0,19345.66,20000,54518.36,32361.3,15096.51,83145.11,4.16,-0.132,1.06,14.3,20091225
526,0,9619.5,9619.5,352047.13,144281.56,15455,5808.39,0.6,-0.37,1.11,38.26,19931101
681,96.81,19667.55,70057.74,341546.22,98374.65,643.62,160035.42,2.28,0.176,3.14,7.22,19970121
2506,109.43,220824.09,504640,1991826.25,1701126.38,91409.17,203992.75,0.4,0.041,0.75,8.07,20101118
2551,58.22,26867.21,44406.69,337295.59,238188.66,22432.2,82292.68,1.85,0.3,4.05,5.62,20110225
600637,24.82,160184.7,262653.88,3600101.25,2396499.25,252691.3,1194682,4.55,0.735,9.86,2.47,19930316
2487,57.71,54000,54000,261639.84,170542.05,40358.34,76019.75,1.41,0.119,3.14,2.93,20101015
2159,0,13388.25,13866.66,240283.97,43552.28,83929.81,46125.09,3.33,-0.056,6.27,4.4,20070817
300385,92.05,4791.37,12000,155858.66,87719.25,42512.65,31692.9,2.64,0.338,6.06,6.83,20140626
600185,25.98,161752.2,206000,2700869.25,2545668,19722.6,107754.8,0.52,0.21,3.43,1.79,19990611
601929,45.93,311080.13,311080.13,905516.81,173209.48,368646.13,90316.13,0.29,0.075,1.99,2.32,20120223
2534,37.08,59293.94,61703.25,752597,509683.81,109140.65,93751.35,1.52,0.249,4.16,2.96,20110110
875,112.36,111563.03,146061.2,2780851.25,327892.25,1934003.75,261771.05,1.79,0.041,2.68,2.3,20020926
300498,10.22,283791.75,435029.69,3979928.5,1921961.63,1008968.88,571582.06,1.31,2.491,6.75,5.03,20151102
2156,72.68,97242.5,97263,1048218.19,403535.38,398215.09,202619.97,2.08,0.128,3.94,3.14,20070816
2027,38.64,50704.51,873683.38,994345.81,799665.63,25742.42,17212.74,0.02,0.37,0.76,24.33,20040804
300226,370.07,14779.45,15943.75,386487.38,348963.69,21235.45,44097.37,2.77,0.1,3.07,16.17,20110608
600352,15.95,305993.19,325333.19,3661107.25,2282365.75,483252.34,154465.52,0.47,0.437,4.66,2,20030801
2624,46.95,27834.59,131460.98,1320246.25,913835.13,36749.1,416024.41,3.16,0.61,5.15,6.63,20111028
2599,205.9,9113.44,13500,134858.31,54541.73,67389,31614.22,2.34,0.147,4.96,8.15,20110715
601799,34.83,23965,27615.51,504729.91,400725.81,81300.35,265938.06,9.63,0.99,13.19,3.07,20110201
